date,date_1weeklag,AveWindDir_deg_1weeklag,AveWindSp_ms_mean_1weeklag,AveWindDir_cove_mean_1weeklag,AveWindSp_ms_median_1weeklag,AveWindDir_cove_median_1weeklag,AveWindSp_ms_min_1weeklag,AveWindSp_ms_max_1weeklag,AveWindSp_ms_sd_1weeklag
2009-05-29,2009-05-22,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-04,2009-05-28,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-11,2009-06-04,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-17,2009-06-10,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-25,2009-06-18,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-02,2009-06-25,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-09,2009-07-02,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-16,2009-07-09,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-23,2009-07-16,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-30,2009-07-23,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-06,2009-07-30,254.57340277777777,3.0888541666666667,1,3.1341666666666663,1,1.1175,5.475,1.030855632030094
2009-08-13,2009-08-06,266.7835416666667,2.9292708333333333,1,2.530833333333333,1,1.7149999999999999,4.9375,0.9588527046470365
2009-08-20,2009-08-13,127.75861111111112,2.063236111111111,0.25,2.1774999999999998,0,0.6833333333333333,3.2625,0.835467490292078
2009-08-27,2009-08-20,168.40124305555557,2.5159374999999997,0.2916666666666667,2.378333333333333,0,0.8675,4.505833333333333,1.0528236221026037
2009-09-01,2009-08-25,256.6611111111111,2.644131944444444,1,2.6624999999999996,1,1.5733333333333333,3.8916666666666666,0.5518755066397719
2009-09-08,2009-09-01,261.0148125,2.5017777777777774,0.875,2.5687499999999996,1,1.0925,3.8808333333333334,0.8428879397078782
2009-09-15,2009-09-08,250.21868055555555,2.5664374999999997,0.7916666666666666,2.1804166666666664,1,0.9791666666666667,4.541666666666666,1.119161041470426
2009-09-21,2009-09-14,277.0083333333333,3.2008680555555555,1,3.149583333333333,1,1.4266666666666667,5.3774999999999995,0.9459165174161472
2009-09-28,2009-09-21,179.1119375,2.2423819444444444,0.375,2.3329166666666667,0,0.4716666666666667,4.025833333333333,0.9671833058170137
2009-10-05,2009-09-28,219.76430555555555,3.6206805555555555,0.8333333333333334,3.3946666666666667,1,1.5833333333333333,5.7091666666666665,1.0588100374717295
2010-05-25,2010-05-18,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-04,2010-05-28,141.77865277777778,1.851875,0.3333333333333333,1.8066666666666666,0,0.6383333333333333,3.063333333333333,0.628771002857015
2010-06-10,2010-06-03,250.216875,2.743958333333333,0.875,2.8075,1,1.4366666666666668,4.755,0.7892127203708573
2010-06-15,2010-06-08,297.7678888888889,4.646944444444444,0.9583333333333334,4.6525,1,1.3550000000000002,6.923333333333333,1.5366745784532299
2010-06-24,2010-06-17,277.44734027777776,3.620902777777778,0.9166666666666666,3.208333333333333,1,1.2983333333333333,6.471666666666667,1.586930694385933
2010-07-01,2010-06-24,263.46594444444446,4.027638888888889,0.9166666666666666,3.9008333333333334,1,1.3116666666666668,6.588333333333333,1.5781958540638164
2010-07-08,2010-07-01,287.47222222222223,4.294444444444444,1,4.130833333333333,1,2.3666666666666667,6.675,1.3492637701417278
2010-07-15,2010-07-08,158.63569444444445,2.7471527777777776,0.3333333333333333,2.6825,0,0.8533333333333334,4.706666666666667,1.0688838459473573
2010-07-22,2010-07-15,146.63069444444443,2.3411805555555554,0.08333333333333333,2.038333333333333,0,0.9416666666666667,4.088333333333333,0.9911093281176419
2010-07-29,2010-07-22,288.94305555555553,4.007777777777777,1,3.985833333333333,1,2.0516666666666667,6.051666666666667,1.250360592111715
2010-08-05,2010-07-29,287.11379166666666,4.343541666666667,1,4.3,1,1.875,6.413333333333334,1.4613240399990781
2010-08-12,2010-08-05,248.95416666666665,2.7490277777777776,1,2.546666666666667,1,1.2716666666666667,4.7716666666666665,0.9513765664422911
2010-08-19,2010-08-12,118.93104166666666,3.2794444444444446,0,3.4783333333333335,0,1.5166666666666666,4.815,0.9750874687219682
2010-08-26,2010-08-19,250.46395833333332,2.6890277777777776,0.875,2.7183333333333337,1,1.1300000000000001,5.3116666666666665,1.1683155962873133
2010-09-02,2010-08-26,285.0826388888889,3.861666666666667,1,3.6125,1,2.1033333333333335,6.086666666666667,1.2158998973544135
2010-09-09,2010-09-02,235.2830625,2.5600694444444443,0.7916666666666666,2.7541666666666664,1,0.8916666666666667,4.906666666666667,1.348800189609096
2010-09-16,2010-09-09,277.25069444444443,3.7154166666666666,1,3.605833333333333,1,2.341666666666667,5.226666666666667,0.6082898038823653
2010-09-23,2010-09-16,217.42659722222223,3.047638888888889,0.75,3.0324999999999998,1,1.465,4.4399999999999995,0.852734860995022
2010-09-30,2010-09-23,210.29408333333333,2.3195833333333336,0.5416666666666666,2,1,0.7383333333333333,5.388333333333334,1.0458940019356762
2010-10-07,2010-09-30,129.20960416666668,3.9788194444444445,0.20833333333333334,2.8941666666666666,0,0.9633333333333334,7.995,2.533396236784198
2011-05-26,2011-05-19,107.46388888888889,2.8604166666666666,0,2.9583333333333335,0,1.8166666666666667,3.7333333333333334,0.4789232210812306
2011-06-02,2011-05-26,171.17291666666668,3.904861111111111,0.6666666666666666,2.8833333333333333,1,1.45,7.716666666666667,2.224650432110305
2011-06-10,2011-06-03,298.74861111111113,5.454861111111111,0.9583333333333334,5.891666666666667,1,1.0333333333333332,9.75,2.3400549106168627
2011-06-16,2011-06-09,253.38333333333333,3.5444444444444443,1,3.3666666666666667,1,1.4166666666666665,6.566666666666666,1.2289352316304847
2011-06-23,2011-06-16,252.89791666666667,2.625,0.9583333333333334,2.7416666666666667,1,1.0333333333333334,4.2,0.8255432993674134
2011-06-30,2011-06-23,102.93402777777777,4.620138888888889,0,4.783333333333333,0,2.283333333333333,6.1,0.9907297262620087
2011-07-07,2011-06-30,278.01944444444445,3.7555555555555555,1,3.4416666666666664,1,1.7166666666666668,6.35,1.4762096216394653
2011-07-14,2011-07-07,261.19652777777776,3.040277777777778,0.8333333333333334,3.0166666666666666,1,1.0833333333333333,5.333333333333333,1.0922312033678152
2011-07-21,2011-07-14,265.82986111111114,3.8465277777777778,0.7916666666666666,3.7,1,0.9,7.45,1.7099522492885644
2011-07-28,2011-07-21,242.30625,4.444444444444445,1,4.675,1,1.4166666666666667,7.116666666666666,1.6638430187317212
2011-08-04,2011-07-28,212.84305555555557,1.91875,0.625,1.775,1,0.5333333333333333,3.5,0.7755987635556064
2011-08-11,2011-08-04,134.1,2.0409722222222224,0.08333333333333333,1.9166666666666665,0,0.6166666666666667,4.733333333333333,1.0283068392831909
2011-08-18,2011-08-11,253.10694444444445,4.288194444444445,1,4.316666666666666,1,2.1666666666666665,6.45,1.1098208843458088
2011-08-25,2011-08-18,219.26527777777778,3.1527777777777777,0.7916666666666666,3.783333333333333,1,0.7666666666666666,4.966666666666667,1.520199474155886
2011-09-01,2011-08-25,222.1486111111111,4.7555555555555555,1,4.816666666666666,1,2.216666666666667,7.633333333333334,1.5136709278898133
2011-09-08,2011-09-01,131.28680555555556,3.3451388888888887,0.041666666666666664,3.4333333333333336,0,1.1166666666666667,5.4,1.2357348257540208
2011-09-15,2011-09-08,185.86944444444444,2.015972222222222,0.625,1.8916666666666666,1,1.1833333333333333,3.7666666666666666,0.6327510512947835
2011-09-22,2011-09-15,250.80069444444445,3.435416666666667,0.75,3.2083333333333335,1,1.1333333333333333,5.95,1.4345151220066314
2011-09-29,2011-09-22,129.55972222222223,1.7479166666666668,0.08333333333333333,1.5916666666666668,0,0.7666666666666667,3.9833333333333334,0.7785982775332718
2011-10-06,2011-09-29,132.82708333333335,4.116666666666666,0.25,4.116666666666666,0,2.1833333333333336,5.966666666666667,0.8885068623507892
2012-05-24,2012-05-17,272.57708333333335,4.029861111111111,0.9166666666666666,4.158333333333333,1,1.2833333333333334,6.216666666666667,1.4554825483221052
2012-05-31,2012-05-24,133.02430555555554,2.7805555555555554,0.041666666666666664,2.916666666666667,0,0.6833333333333333,4.433333333333334,1.1276462882343736
2012-06-07,2012-05-31,280.95625,3.9027777777777777,0.9583333333333334,4.116666666666666,1,2.1333333333333333,5.85,1.1088866622110798
2012-06-14,2012-06-07,221.4736111111111,2.436111111111111,0.75,2.183333333333333,1,0.9,5.266666666666667,1.1581747536811584
2012-06-21,2012-06-14,238.44722222222222,1.9229166666666666,0.7916666666666666,1.7416666666666667,1,0.5666666666666667,3.916666666666667,0.8940059724319304
2012-06-28,2012-06-21,265.95902777777775,2.609027777777778,1,2.8666666666666667,1,0.7833333333333333,4.733333333333333,0.9932499134151459
2012-07-05,2012-06-28,240.84375,3.28125,0.8333333333333334,3.5666666666666664,1,0.9833333333333334,6.366666666666667,1.3554088505590898
2012-07-12,2012-07-05,288.72777777777776,3.9291666666666667,1,3.666666666666667,1,1.55,6.8,1.6906266882531509
2012-07-19,2012-07-12,222.56944444444446,2.15625,0.7083333333333334,1.8833333333333333,1,0.8666666666666667,3.8333333333333335,0.9076541470872248
2012-07-26,2012-07-19,261.50208333333336,3.3625,0.8333333333333334,2.6833333333333336,1,1.9333333333333333,6.266666666666667,1.380210811455254
2012-08-02,2012-07-26,134.0298611111111,1.8875,0.2916666666666667,1.8916666666666666,0,0.6333333333333333,3.4833333333333334,0.7040985946001274
2012-08-09,2012-08-02,233.72222222222223,2.1743055555555557,0.9166666666666666,1.95,1,0.95,4.533333333333333,0.9745676505379399
2012-08-16,2012-08-09,176.38055555555556,2.1861111111111113,0.5,2.1333333333333333,0.5,0.9833333333333334,3.8333333333333335,0.7875950470464153
2012-08-23,2012-08-16,289.04583333333335,3.185416666666667,1,2.8333333333333335,1,1.2833333333333332,5.533333333333333,1.2398896680305425
2012-08-30,2012-08-23,253.34097222222223,2.4854166666666666,0.9166666666666666,2.283333333333333,1,0.9166666666666667,5.133333333333333,1.1528196110214102
2012-09-06,2012-08-30,255.1472222222222,4.428472222222222,1,4.775,1,2.15,6.866666666666666,1.3798102436109072
2012-09-13,2012-09-06,219.28472222222223,2.079861111111111,0.75,2.0166666666666666,1,0.75,4.683333333333334,0.8343758575477931
2012-09-20,2012-09-13,236.48194444444445,2.4902777777777776,0.875,2.6500000000000004,1,1.3,3.8166666666666664,0.7693857997498282
2012-09-27,2012-09-20,135.70694444444445,3.2152777777777777,0.08333333333333333,3.1666666666666665,0,0.8333333333333334,5.55,1.344984570307009
2012-10-05,2012-09-28,109.51666666666667,3.236111111111111,0.041666666666666664,3.0166666666666666,0,1.2166666666666666,6.083333333333333,1.3573441909913768
2013-05-23,2013-05-16,269.9077013888889,5.298055555555556,0.9583333333333334,4.996666666666666,1,1.8033333333333332,9.948333333333334,2.6977141722638995
2013-05-30,2013-05-23,133.96979166666668,3.824861111111111,0.4583333333333333,3.645833333333333,0,2.3266666666666667,6.571666666666667,1.1730533176933473
2013-06-06,2013-05-30,259.45994444444443,2.9819444444444443,1,2.9391666666666665,1,0.9166666666666666,5.423333333333333,1.3640033847078106
2013-06-13,2013-06-06,142.47604166666667,3.302361111111111,0.125,3.9325,0,1.0883333333333334,5.395,1.4578950411074414
2013-06-20,2013-06-13,183.46625,2.4209027777777776,0.375,2.4983333333333335,0,0.5816666666666667,4.29,0.9605221983476063
2013-06-27,2013-06-20,247.11284722222223,1.8269444444444445,0.875,1.7441666666666666,1,0.7866666666666667,3.663333333333333,0.6148994785817145
2013-07-03,2013-06-26,238.27298611111112,1.9968055555555555,0.8333333333333334,1.9016666666666668,1,1.1483333333333334,3.4766666666666666,0.6963590466850854
2013-07-11,2013-07-04,248.61340277777776,2.6524305555555556,1,2.770833333333333,1,0.99,4.1066666666666665,0.86150721468722
2013-07-18,2013-07-11,274.842875,3.4688194444444442,0.9583333333333334,3.348333333333333,1,1.8450000000000002,4.968333333333334,0.9885646256681367
2013-07-25,2013-07-18,243.69505555555557,2.8997916666666668,0.875,3.006666666666667,1,1.3233333333333333,5.135,0.9479939807616853
2013-08-01,2013-07-25,174.9226875,2.1953472222222223,0.5,2.0075,0.5,0.91,3.5766666666666667,0.606338695223455
2013-08-08,2013-08-01,148.1352222222222,3.0309027777777775,0.4166666666666667,3.2424999999999997,0,0.7066666666666668,5.751666666666666,1.673059693773401
2013-08-15,2013-08-08,190.70909722222223,3.297708333333333,0.625,3.38,1,2.1816666666666666,4.858333333333333,0.6866872116843455
2013-08-22,2013-08-15,259.02986111111113,4.165625,1,4.186666666666667,1,1.8766666666666667,6.168333333333333,1.1113583337585105
2013-08-29,2013-08-22,264.1951388888889,3.2910416666666666,1,3.1866666666666665,1,1.525,5.085,0.8504428815662832
2013-09-05,2013-08-29,121.2870138888889,3.3418055555555557,0.041666666666666664,3.7091666666666665,0,1.4466666666666668,4.805,0.9513417827472123
2013-09-11,2013-09-04,251.44375,4.3393749999999995,1,4.280833333333334,1,1.5250000000000001,6.351666666666667,1.178075870494983
2013-09-18,2013-09-11,235.43101388888888,3.2470138888888886,0.9166666666666666,3.3133333333333335,1,1.1116666666666668,5.4783333333333335,1.2080221967406208
2013-09-25,2013-09-18,264.2652777777778,2.5843055555555554,1,2.6641666666666666,1,1.3966666666666667,3.466666666666667,0.5201987535127316
2013-10-02,2013-09-25,242.3705,3.8716231884057972,0.782608695652174,3.841666666666667,1,1.8800000000000001,7.258333333333333,1.1839542088825843
2014-05-29,2014-05-22,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-05,2014-05-29,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-12,2014-06-05,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-19,2014-06-12,103.6825,3.4698611111111113,0,3.7716666666666665,0,1.3033333333333335,5.261666666666667,1.2157284368003771
2014-06-26,2014-06-19,297.8534722222222,4.0940972222222225,1,3.9241666666666664,1,1.6866666666666668,6.7316666666666665,1.3764697001923085
2014-07-02,2014-06-25,194.54555555555555,2.988888888888889,0.5833333333333334,2.51,1,1.1866666666666668,6.376666666666666,1.3439991577042834
2014-07-09,2014-07-02,225.01002083333333,3.252361111111111,0.875,3.138333333333333,1,1.24,5.7283333333333335,1.185712134076113
2014-07-17,2014-07-10,247.06256944444445,3.033541666666667,0.8333333333333334,3.2466666666666666,1,1.08,4.558333333333334,1.0596754940913646
2014-07-23,2014-07-16,229.02969444444446,2.126875,0.7916666666666666,2.1141666666666667,1,1.0283333333333335,3.41,0.6969887461057515
2014-07-30,2014-07-23,243.9388888888889,3.796736111111111,1,3.9358333333333335,1,1.5899999999999999,5.413333333333334,1.194624481572609
2014-08-06,2014-07-30,218.1117361111111,1.8629166666666668,0.625,1.7108333333333334,1,1.0250000000000001,3.0716666666666668,0.6284093964647707
2014-08-12,2014-08-05,239.33044444444445,2.446197222222222,0.875,2.4549999999999996,1,0.9966666666666667,3.7116666666666664,0.9137987094238016
2014-08-20,2014-08-13,134.20138888888889,5.551944444444445,0.16666666666666666,5.548333333333334,0,2.663333333333333,10.253333333333334,1.9318144750108677
2014-08-27,2014-08-20,133.98714583333333,1.9899305555555555,0.16666666666666666,1.7683333333333333,0,0.6016666666666667,4.091666666666667,0.9212856590109252
2014-09-04,2014-08-28,304.22569444444446,4.534027777777777,1,4.342499999999999,1,2.5566666666666666,7.328333333333333,1.484426231211852
2014-09-10,2014-09-03,280.80277777777775,3.6063194444444444,1,3.7233333333333336,1,1.3883333333333334,5.213333333333333,1.0545923244615447
2014-09-17,2014-09-10,138.31458333333333,2.575833333333333,0.08333333333333333,2.5666666666666664,0,1.2133333333333334,3.7016666666666667,0.8097696040196883
2014-09-25,2014-09-18,294.7690347222222,3.514375,1,3.5283333333333333,1,1.3166666666666669,5.306666666666667,0.9600887907433933
2014-10-03,2014-09-26,259.445625,2.8411805555555554,0.9166666666666666,2.881666666666667,1,1.0333333333333334,5.241666666666667,1.1858400148677366
2014-10-10,2014-10-03,141.5931111111111,2.826388888888889,0.20833333333333334,2.424166666666667,0,1.2750000000000001,4.793333333333334,1.2567202605212142
2015-05-21,2015-05-14,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,2015-05-21,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-05,2015-05-29,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11,2015-06-04,92.51520000000001,1.0738,0.06666666666666667,1.0683333333333334,0,0.5783333333333334,1.5716666666666668,0.346488067546894
2015-06-19,2015-06-12,179.68895138888888,2.325572222222222,0.5,2.1425,0.5,1.0283333333333335,4.0554,0.7636223005771952
2015-06-25,2015-06-18,203.2096527777778,3.0369444444444444,0.875,3.8425000000000002,1,0.795,4.748333333333333,1.4716859655919976
2015-07-02,2015-06-25,291.55833333333334,2.787361111111111,1,2.4825,1,1.2,4.505,1.1604568603781493
2015-07-09,2015-07-02,249.54083333333332,3.5993055555555555,0.9166666666666666,3.6900000000000004,1,1.0366666666666668,6.626666666666667,1.553768903652706
2015-07-16,2015-07-09,163.19368055555555,2.317013888888889,0.25,2.118333333333333,0,1.2316666666666667,3.6916666666666664,0.7621595587771807
2015-07-23,2015-07-16,279.49079861111113,3.1349305555555556,0.9166666666666666,2.6525,1,1.1483333333333334,5.7,1.520890636535424
2015-07-30,2015-07-23,281.13194444444446,3.547152777777778,1,3.3925,1,1.6216666666666666,6.301666666666667,0.959469393314307
2015-08-06,2015-07-30,237.1664375,3.175763888888889,1,3.2625,1,0.925,5.99,1.488187058002278
2015-08-13,2015-08-06,285.22291666666666,3.694444444444444,1,3.5391666666666666,1,1.305,5.668333333333333,1.1398448562397852
2015-08-20,2015-08-13,257.178125,3.1195138888888887,0.9166666666666666,3.0266666666666664,1,1.0333333333333334,5.116666666666666,1.1597486899985276
2015-08-25,2015-08-18,202.91680555555556,1.877361111111111,0.625,1.9525,1,0.8950000000000001,2.868333333333333,0.5946339995305898
2015-09-03,2015-08-27,274.9034722222222,3.8729166666666663,1,4.096666666666666,1,2.5233333333333334,4.955,0.7357908837690782
2015-09-10,2015-09-03,273.7622777777778,2.6586805555555557,0.9166666666666666,2.5858333333333334,1,1.8450000000000002,4.078333333333333,0.6559114282668651
2015-09-17,2015-09-10,183.91875,2.371111111111111,0.5,2.2666666666666666,0.5,1.1733333333333333,4.951666666666666,0.9262230022621358
2015-09-24,2015-09-17,234.55377361111113,2.255733333333333,0.875,2.466666666666667,1,0.8726,3.493333333333333,0.9482972323940334
2015-10-02,2015-09-25,122.63136111111112,2.3705555555555557,0.125,2.265833333333333,0,1.495,3.651666666666667,0.6156887401915937
2016-05-26,2016-05-19,139.77093055555557,1.9579166666666667,0.3333333333333333,1.5850000000000002,0,0.6616666666666667,4.361666666666666,1.0015192867052096
2016-06-03,2016-05-27,143.110625,3.4280555555555554,0.2916666666666667,3.4366666666666665,0,1.5400000000000003,5.345,0.9376094675757068
2016-06-09,2016-06-02,119.13645833333334,4.1336875,0,4.216749999999999,0,2.235,5.766666666666667,1.0259181540092979
2016-06-16,2016-06-09,294.35277777777776,6.203194444444445,1,6.153333333333334,1,3.9883333333333333,8.698333333333334,1.376984813982641
2016-06-23,2016-06-16,137.5457638888889,1.937586111111111,0.125,1.5725,0,0.4783333333333334,4.1,1.071518340848423
2016-06-30,2016-06-23,252.329375,2.3069444444444445,0.9166666666666666,2.34,1,1.0366666666666666,3.745,0.7795820859046506
2016-07-07,2016-06-30,246.36626388888888,2.51375,0.8333333333333334,2.5683333333333334,1,1.08,4.2749999999999995,0.9584246648350881
2016-07-14,2016-07-07,129.96666666666667,3.0214583333333334,0.125,3.098333333333333,0,1.2166666666666668,4.796666666666667,1.0415101114238245
2016-07-21,2016-07-14,223.29097222222222,4.2844444444444445,1,4.27,1,1.1166666666666667,6.178333333333333,1.5259761005930992
2016-07-27,2016-07-20,280.88680555555555,3.66,1,3.9366666666666665,1,1.4833333333333332,5.775,1.0621285937957108
2016-08-04,2016-07-28,259.3604652777778,2.3713194444444445,0.875,2.1991666666666667,1,0.885,4.2,1.0830015076163073
2016-08-10,2016-08-03,229.5952986111111,1.7707638888888888,0.9166666666666666,1.8224999999999998,1,0.525,2.973333333333333,0.7233326619857077
2016-08-15,2016-08-08,268.05460416666665,3.0743055555555556,1,3.0808333333333335,1,1.4516666666666667,4.99,0.9418629289724831
2016-08-22,2016-08-15,291.96666666666664,2.813611111111111,1,2.7199999999999998,1,1.04,5.095,1.0766412778747767
2016-08-31,2016-08-24,251.68602777777778,2.6291666666666664,1,2.6166666666666663,1,1.3933333333333333,3.6533333333333333,0.6506826589861713
2016-09-07,2016-08-31,254.72222222222223,3.0530555555555554,1,3.3116666666666665,1,1.05,4.4366666666666665,0.9475122099919008
2016-09-14,2016-09-07,119.153375,2.598472222222222,0.08333333333333333,2.4091666666666667,0,1.31,4.071666666666666,0.8656836560958985
2016-09-21,2016-09-14,270.9429861111111,4.1375,1,4.1258333333333335,1,1.6483333333333334,7.496666666666667,1.8318729361247412
2016-09-28,2016-09-21,274.67083333333335,2.669652777777778,1,2.6216666666666666,1,1.5816666666666666,4.221666666666667,0.6802952930816514
2016-10-05,2016-09-28,99.77333333333334,3.8656777777777775,0,3.826666666666666,0,2.658333333333333,5.26,0.8107540600935231
